
SetupTitle, RESET
PrimitiveTest, I/V Sweep
DataValue, -1.56, -0.00068214, 2286.920573489313, 0.00068214
DataValue, -1.54, -0.00066632000000000008, 2311.2018249489734, 0.00066632000000000008
DataValue, -1.52, -0.00065076, 2335.7305304566967, 0.00065076
DataValue, -1.5, -0.00063640000000000007, 2357.0081709616593, 0.00063640000000000007
DataValue, -1.48, -0.0006219, 2379.80382698183, 0.0006219
DataValue, -1.46, -0.00060662, 2406.7785434044376, 0.00060662
DataValue, -1.4400000000000002, -0.00059272, 2429.477662302605, 0.00059272
DataValue, -1.4200000000000002, -0.00057944000000000008, 2450.6419991716139, 0.00057944000000000008
DataValue, -1.4000000000000001, -0.00056586000000000006, 2474.1102039373695, 0.00056586000000000006
DataValue, -1.3800000000000001, -0.00055218, 2499.1850483537978, 0.00055218
DataValue, -1.36, -0.00053888, 2523.7529691211403, 0.00053888
DataValue, -1.34, -0.00052578, 2548.594469169615, 0.00052578
DataValue, -1.32, -0.00051330000000000006, 2571.5955581531266, 0.00051330000000000006
DataValue, -1.3, -0.00050018, 2599.0643368387382, 0.00050018
DataValue, -1.28, -0.00048820000000000005, 2621.8762802130273, 0.00048820000000000005
DataValue, -1.26, -0.0004761, 2646.5028355387522, 0.0004761
DataValue, -1.24, -0.00046396, 2672.6441934649538, 0.00046396
DataValue, -1.22, -0.00045232000000000003, 2697.2055182171912, 0.00045232000000000003
DataValue, -1.2, -0.00044098000000000005, 2721.2118463422375, 0.00044098000000000005
DataValue, -1.1800000000000002, -0.00042982000000000003, 2745.33525661905, 0.00042982000000000003
DataValue, -1.1600000000000001, -0.00041886, 2769.421763835172, 0.00041886
DataValue, -1.1400000000000001, -0.0004081, 2793.4329821122278, 0.0004081
DataValue, -1.12, -0.00039708, 2820.5903092575804, 0.00039708
DataValue, -1.1, -0.00038698000000000004, 2842.5241614553725, 0.00038698000000000004
DataValue, -1.08, -0.00037648, 2868.6782830429242, 0.00037648
DataValue, -1.06, -0.00036608, 2895.541958041958, 0.00036608
DataValue, -1.04, -0.00035616, 2920.0359389038636, 0.00035616
DataValue, -1.02, -0.00034616000000000003, 2946.6142824127569, 0.00034616000000000003
DataValue, -1, -0.00033650000000000005, 2971.7682020802372, 0.00033650000000000005
DataValue, -0.98000000000000009, -0.00032708000000000005, 2996.20887856182, 0.00032708000000000005
DataValue, -0.96000000000000008, -0.00031772, 3021.5283897771624, 0.00031772
DataValue, -0.94000000000000006, -0.0003084, 3047.9896238651104, 0.0003084
DataValue, -0.92, -0.00029938, 3073.0175696439305, 0.00029938
DataValue, -0.9, -0.00029038, 3099.3870101246639, 0.00029038
DataValue, -0.88, -0.00028156000000000004, 3125.4439551072592, 0.00028156000000000004
DataValue, -0.86, -0.00027292, 3151.1065513703647, 0.00027292
DataValue, -0.84000000000000008, -0.00026440000000000003, 3177.0045385779122, 0.00026440000000000003
DataValue, -0.82000000000000006, -0.00025604, 3202.6245899078267, 0.00025604
DataValue, -0.8, -0.000248, 3225.8064516129034, 0.000248
DataValue, -0.78, -0.00023984, 3252.1681120747166, 0.00023984
DataValue, -0.76, -0.00023178, 3278.9714384329968, 0.00023178
DataValue, -0.74, -0.00022396000000000002, 3304.1614574031073, 0.00022396000000000002
DataValue, -0.72000000000000008, -0.00021634, 3328.0946658038274, 0.00021634
DataValue, -0.70000000000000007, -0.00020874, 3353.4540576794097, 0.00020874
DataValue, -0.68, -0.00020122, 3379.3857469436439, 0.00020122
DataValue, -0.66, -0.00019390000000000002, 3403.8164002062917, 0.00019390000000000002
DataValue, -0.64, -0.00018666, 3428.6938819243546, 0.00018666
DataValue, -0.62, -0.00017942, 3455.5790881730018, 0.00017942
DataValue, -0.6, -0.00017240000000000002, 3480.2784222737814, 0.00017240000000000002
DataValue, -0.58000000000000007, -0.0001655, 3504.5317220543807, 0.0001655
DataValue, -0.56, -0.00015864, 3530.0050428643472, 0.00015864
DataValue, -0.54, -0.0001519, 3554.9703752468731, 0.0001519
DataValue, -0.52, -0.00014546, 3574.8659425271553, 0.00014546
DataValue, -0.5, -0.00013874000000000002, 3603.86334150209, 0.00013874000000000002
DataValue, -0.48000000000000004, -0.00013234, 3627.0213087501893, 0.00013234
DataValue, -0.46, -0.000126, 3650.7936507936511, 0.000126
DataValue, -0.44, -0.00011982, 3672.174929060257, 0.00011982
DataValue, -0.42000000000000004, -0.00011364, 3695.8817317845833, 0.00011364
DataValue, -0.4, -0.00010760000000000001, 3717.4721189591078, 0.00010760000000000001
DataValue, -0.38, -0.00010158, 3740.8938767473915, 0.00010158
DataValue, -0.36000000000000004, -9.5598E-05, 3765.7691583505934, 9.5598E-05
DataValue, -0.34, -8.9788E-05, 3786.6975542388741, 8.9788E-05
DataValue, -0.32, -8.4042E-05, 3807.6199995240472, 8.4042E-05
DataValue, -0.3, -7.8344000000000007E-05, 3829.2658021035427, 7.8344000000000007E-05
DataValue, -0.28, -7.2756E-05, 3848.4798504590685, 7.2756E-05
DataValue, -0.26, -6.7196E-05, 3869.2779332103105, 6.7196E-05
DataValue, -0.24000000000000002, -6.1742E-05, 3887.1432736224933, 6.1742E-05
DataValue, -0.22, -5.6334E-05, 3905.2792274647636, 5.6334E-05
DataValue, -0.2, -5.0998E-05, 3921.7224204870781, 5.0998E-05
DataValue, -0.18000000000000002, -4.5758000000000005E-05, 3933.7383626906771, 4.5758000000000005E-05
DataValue, -0.16, -4.049E-05, 3951.59298592245, 4.049E-05
DataValue, -0.14, -3.5332E-05, 3962.4136759877733, 3.5332E-05
DataValue, -0.12000000000000001, -3.0192E-05, 3974.56279809221, 3.0192E-05
DataValue, -0.1, -2.5088E-05, 3985.9693877551022, 2.5088E-05
DataValue, -0.08, -2.0024E-05, 3995.2057530962848, 2.0024E-05
DataValue, -0.060000000000000005, -1.4994E-05, 4001.6006402561025, 1.4994E-05
DataValue, -0.04, -9.9845E-06, 4006.2096249186238, 9.9845E-06
DataValue, -0.02, -4.9819000000000005E-06, 4014.5326080411087, 4.9819000000000005E-06
DataValue, 0, 1.66164E-08, 0, 1.66164E-08
